Mul,431283.970,0.00280,0.00352,0.00292,4,150994944,1.6875,opencl
Add,445867.121,0.00406,0.00615,0.00414,4,150994944,1.6875,opencl
Triad,445560.896,0.00407,0.00594,0.00414,4,150994944,1.6875,opencl
Copy,428962.894,0.00313,0.00392,0.00329,4,167772160,1.875,opencl
Mul,428694.899,0.00313,0.00397,0.00329,4,167772160,1.875,opencl
Add,444610.253,0.00453,0.00834,0.00466,4,167772160,1.875,opencl
Triad,444514.246,0.00453,0.00776,0.00465,4,167772160,1.875,opencl
Copy,422220.051,0.00350,0.00434,0.00365,4,184549376,2.0625,opencl
Mul,421958.676,0.00350,0.00437,0.00365,4,184549376,2.0625,opencl
Add,439900.870,0.00503,0.01051,0.00525,4,184549376,2.0625,opencl
Triad,439790.973,0.00504,0.00960,0.00522,4,184549376,2.0625,opencl
Copy,399747.618,0.00403,0.00498,0.00425,4,201326592,2.25,opencl
Mul,398476.651,0.00404,0.00498,0.00425,4,201326592,2.25,opencl
Add,421915.158,0.00573,0.01155,0.00602,4,201326592,2.25,opencl
Triad,421745.460,0.00573,0.01084,0.00600,4,201326592,2.25,opencl
Copy,380846.943,0.00458,0.00569,0.00483,4,218103808,2.4375,opencl
Mul,381341.031,0.00458,0.00568,0.00483,4,218103808,2.4375,opencl
Add,317298.247,0.00825,0.01272,0.00856,4,218103808,2.4375,opencl
Triad,316686.914,0.00826,0.01223,0.00855,4,218103808,2.4375,opencl
Copy,362326.387,0.00519,0.00817,0.00554,4,234881024,2.625,opencl
Mul,364525.673,0.00515,0.00814,0.00554,4,234881024,2.625,opencl
Add,259915.524,0.01084,0.01387,0.01122,4,234881024,2.625,opencl
Triad,258364.695,0.01091,0.01360,0.01122,4,234881024,2.625,opencl
Copy,348805.075,0.00577,0.00693,0.00617,4,251658240,2.8125,opencl
Mul,348914.853,0.00577,0.00688,0.00613,4,251658240,2.8125,opencl
Add,223642.324,0.01350,0.01502,0.01381,4,251658240,2.8125,opencl
Triad,223043.588,0.01354,0.01486,0.01380,4,251658240,2.8125,opencl
Copy,433718.809,0.00495,0.00884,0.00543,4,268435456,3,opencl
Mul,434331.359,0.00494,0.00879,0.00540,4,268435456,3,opencl
Add,274811.026,0.01172,0.01463,0.01229,4,268435456,3,opencl
Triad,293606.674,0.01097,0.01382,0.01154,4,268435456,3,opencl
Copy,341652.207,0.00668,0.00798,0.00711,4,285212672,3.1875,opencl
Mul,341184.807,0.00669,0.00797,0.00711,4,285212672,3.1875,opencl
Add,211850.896,0.01616,0.01717,0.01647,4,285212672,3.1875,opencl
Triad,200453.687,0.01707,0.01812,0.01740,4,285212672,3.1875,opencl
Copy,341591.099,0.00707,0.00839,0.00749,4,301989888,3.375,opencl
Mul,341409.016,0.00708,0.00843,0.00750,4,301989888,3.375,opencl
Add,210155.298,0.01724,0.01834,0.01755,4,301989888,3.375,opencl
Triad,200324.081,0.01809,0.01917,0.01838,4,301989888,3.375,opencl
Copy,342032.267,0.00746,0.01122,0.00821,4,318767104,3.5625,opencl
Mul,340501.302,0.00749,0.01122,0.00821,4,318767104,3.5625,opencl
Add,205786.107,0.01859,0.02180,0.01909,4,318767104,3.5625,opencl
Triad,200771.902,0.01905,0.02225,0.01967,4,318767104,3.5625,opencl
Copy,342229.168,0.00784,0.01179,0.00865,4,335544320,3.75,opencl
Mul,341459.943,0.00786,0.01181,0.00862,4,335544320,3.75,opencl
Add,204997.972,0.01964,0.02313,0.02022,4,335544320,3.75,opencl
Triad,200132.621,0.02012,0.02355,0.02069,4,335544320,3.75,opencl
